teacher_id,item_name,item_year,item_type,journal,journal_type,co_worker_in,co_worker_out,scholarship_type,equis
107924.0,Political context matters: A joint effect of coercive power and perceived organizational politics on abusive supervision and silenc,2022,期刊論文,Asia Pacific Journal of Management,O,,Ying-Ni Cheng;Changya Hu;Sheng Wang;Jui-Chieh Huang,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
125916.0,The Impact of Knowledge Base and Technological Relatedness on Innovation Performance after Technology Acquisition: Evidence from the Electronics Industry in Taiwan,2023,會議論文,,X,,Tien-Wei Hwang;Cheng Jen Huang;Guo-Wei Chen,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
121802.0,競爭規範對職業運動轉播權交易模式的形塑與多元傳播平臺時代下授權模式之改變,2022,期刊論文,公平交易季刊,O,,廖家儀;鄭菀瓊,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
123260.0,Fake reviews detection with hybrid features using time-sequential deep learning model,2022,會議論文,,X,,Yu-Liang Weng;簡士鎰;Szu-Yin Lin,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
118732.0,Long-term exposure to particulate matter was associated with increased dementia risk using both traditional approaches and novel machine learning methods,2022,期刊論文,Scientific Reports,X,,Yuan‑Horng Yan;Ting-Bin Chen;Chun-Pai Yang;I-Ju Tsai;Hwa-Lung Yu;Yuh-Shen Wu;Winn-Jung Huang;Shih-Ting Tseng;Tzu-Yu Peng;Elizabeth P. Chou,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
119430.0,"How a Dosage Regimen Patent for RRMS Treatment May Satisfy the Written Description Requirement—A Lesson from Novartis Pharmaceuticals Corp. v. Accord Healthcare, Inc.",2022,期刊論文,Biotechnology Law Report,X,,Ping-Hsun Chen,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
102657.0,個人資料授權在知情同意機制的優化研究,2022,會議論文,,X,,曾憲立;朱斌妤;陳恭;戴豪君,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
102657.0,從 My Data 探討我國知情同意機制之法律課題,2022,會議論文,,X,,戴豪君;陳恭;朱斌妤;曾憲立,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
102657.0,ransparent Web of Things Discovery in Constrained Networks based on mDNS/DNS-SD,2021,會議論文,,X,,Yi-Hsiu Chiu;Chun-Feng Liao;Kung Chen,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
102657.0,具空間搜尋能力的mDNS/DNS-SD服務發現擴充機制,2022,會議論文,,X,,翁愉媃;廖峻鋒;陳恭,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
102657.0,初探基於 CQRS 與 Event Sourcing 智能合約稽核機制設計,2020,會議論文,,X,,鄭智豪;廖峻鋒;鄭宇軒;陳恭,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
102657.0,Design Patterns for Blockchain-assisted Accountable Data Dissemination between IoT Devices and Edge Server,2020,會議論文,,X,,Chun-An Lin;Chun-Feng Liao;Kung Chen,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
125908.0,Does Language Shape the Mind? Linguistic Fluency and Perception of Service Quality,2023,期刊論文,Journal of Services Marketing,O,,Jong Min Kim;Sungjun (Steven) Park,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
118657.0,董事會成員年齡與投資效率的關聯性,2022,會議論文,,O,,潘健民;周侑蓁,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
118657.0,高階經理人星座與投資效率之關聯性,2022,會議論文,,O,,潘健民;李婉綺,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
118657.0,董事會成員年齡與現金持有的關聯,2022,會議論文,,O,,潘健民;黃欣翎,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
118657.0,現金持有與成本僵固性之關聯,2022,會議論文,,O,,潘健民;廖思宇,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
102108.0,Bank Information Monopolies and Hold-Up Effects: International Evidence,2023,期刊論文,International Review Of Economics & Finance,O,,Wei-Zhong Shi;Yann-Peng Ching;Robert (Chi-Wing) Fok;張元晨,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
102700.0,Copywriting Strategies in Tourism Facebook Fan Page Marketing: Investigating the Role of Gender Differences,2023,期刊論文,管理評論,O,,張欣綠;龔又嫻,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
130717.0,台灣學術創業之發展與挑戰：科技基本法之省思與期許(The Development and Challenges of University Spin-off in Taiwan: Reflections and Expectations of Science & Technology Basic Law),2020,期刊論文,科技管理學刊(Journal of Technology Management),O,,胡欣怡(H.-Y. Hu);吳豐祥(F.-S. Wu),Basic_or_Discovery_Scholarship,E1:Academic Research Articles
130717.0,平台企業的價值共創機制之研究- 以台灣大車隊為例(An exploratory study of the value co-creation mechanisms of platform enterprises: The case of Taiwan Taxi Co.),2022,期刊論文,產業與管理論壇(Industry and Management Forum),O,,蔡家昌(C.-C. Tsai);吳豐祥(F.-S. Wu),Basic_or_Discovery_Scholarship,E1:Academic Research Articles
130717.0,A Framework of the Value Co-Creation Cycle in Platform Businesses: An Exploratory Case Study,2022,期刊論文,Sustainability,O,,Feng-Shang Wu;Chia-Chang Tsai,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
130717.0,美中科技戰發展情境分析與我國產業政策之挑戰,2020,專書,,X,,陳綠蔚;劉江彬;沈泰民;吳豐祥;盧文祥;王偉霖;陳桂恆;許曉芬,Basic_or_Discovery_Scholarship,E7:Books (e.g. research monographs)
131499.0,基於媒體情緒的企業違約預警: 公開資訊語意分析,2020,期刊論文,期貨與選擇權學刊,O,,呂朋怡;黃立新;江彌修;陳威光,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
131483.0,Effect of the Black Box of Supply Chain Resilience on Supply Chain Performance with Disruption Considerations,2020,會議論文,,X,,"Juan, Shih-Jung;Woo-Tsong Lin",Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
131483.0,A Model on Energy Power Management of Air-Recirculation in a Clean Room,2021,會議論文,,X,,"Liu, Fu-Han;Woo-Tsong Lin",Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
131483.0,「供應鏈動態能力與供應鏈復原力在促進供應鏈績效所扮演之角色」科技部計畫成果報告,2020,研究報告,,X,,林我聰,Basic_or_Discovery_Scholarship,E12:Studies and Reports produced as part of an int'l network
101388.0,期貨公會活動補助案                                                                                                                                                                                                                                        ,2019,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,開放銀行在電信業之研究與應用                                                                                                                                                                                                                              ,2019,研究計畫,,X,陳恭;謝明華;彭金隆;宋皇志,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,退休理財平台系統之開發與建置,2020,研究計畫,,X,謝明華,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,開放銀行第三方服務業者訓練課程-1,2020,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,開放銀行第三方服務業者訓練課程-2,2020,研究計畫,,X,陳恭;彭金隆,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,開放銀行第三方服務業者訓練課程-3,2020,研究計畫,,X,陳恭;彭金隆,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,「永續責任投資對保險業發展的影響」研究案,2021,研究計畫,,X,蔡政憲;謝明華;彭金隆,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,多元之數位身分驗證機制(含電子簽章)研究案,2021,研究計畫,,X,陳恭;謝明華,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,金融科技在職教育訓練課程,2021,研究計畫,,X,林怡伶;簡士鎰;彭金隆,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,金融科技在職教育訓練課程-Ⅱ,2021,研究計畫,,X,謝明華,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,金融科技研究中心活動補助案,2021,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,2022金融科技合作研究專案,2022,研究計畫,,X,謝明華;彭金隆,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,創新型外溢房貸壽險,2022,研究計畫,,X,謝明華;彭金隆,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,平臺經濟模式下，傳統金融機構與非金融機構之競合分析、衍生議題及監理因應,2022,研究計畫,,X,謝明華,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,數位金融轉型諮詢服務,2022,研究計畫,,X,陳恭;謝明華;彭金隆,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,校園商業黑客松競賽,2022,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,臺幣穩定幣(TWDC)研究專案,2022,研究計畫,,X,謝明華,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,金融科技在職教育訓練課程-1,2022,研究計畫,,X,謝明華;彭金隆,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,金融科技在職教育訓練課程-2,2022,研究計畫,,X,謝明華;彭金隆,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,金融科技研究中心活動補助案,2022,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,2023數位金融獎專案委外評選,2023,研究計畫,,X,彭金隆,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,2023金融科技合作研究專案,2023,研究計畫,,X,謝明華;彭金隆,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,「私募信貸(private debt)市場概況與展望」研究案,2023,研究計畫,,X,蔡政憲;謝明華;彭金隆,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,國際永續金融的商品與投資策略創新趨勢分析,2023,研究計畫,,X,謝明華,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,校園商業競賽,2023,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,法人企業徵信報告自動化流程建議及驗證,2023,研究計畫,,X,謝明華,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,法金FIDO數位身分認證場域行為與適法性,2023,研究計畫,,X,陳恭,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,活動補助案,2023,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,退休理財平台系統之維運,2023,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101388.0,金融科技在職教育訓練課程,2023,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101477.0,教育創新群力匯聚                                                                                                                                                                                                                                          ,2019,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101477.0,109年度人文社會科學與科技前瞻人才培育計畫-教師社群及課程模組培力計畫,2020,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101477.0,國家智慧資本對OECD更佳生活指標之解釋力,2020,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101477.0,教育創新群力匯聚,2020,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101477.0,人文社會科學領域教育國際變革與趨勢比較計畫,2021,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101567.0,全民稅改方案之市場反應與對公司租稅負擔、股利政策、資本結構及股權結構之影響(2/3),2020,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101567.0,全民稅改方案之市場反應與對公司租稅負擔、股利政策、資本結構及股權結構之影響(3/3),2021,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101567.0,OECD第二支柱(全球AMT)對我國企業之影響_模擬分析及課稅方案評估(1/2),2022,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101567.0,OECD第二支柱(全球AMT)對我國企業之影響_模擬分析及課稅方案評估(2/2),2023,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101600.0,人壽保險解約與脫退行為之研究(2/3),2020,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101600.0,「永續責任投資對保險業發展的影響」研究案,2021,研究計畫,,X,王儷玲;謝明華;彭金隆,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101600.0,人壽保險解約與脫退行為之研究(3/3),2021,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101600.0,人壽保險解約脫退之研究：終止率曲線模型、利變與投資型商品、美國壽險公司(1/3),2022,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101600.0,國際高等人力培訓外籍生獎學金計畫(第22屆),2022,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101600.0,「私募信貸(private debt)市場概況與展望」研究案,2023,研究計畫,,X,王儷玲;謝明華;彭金隆,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101600.0,人壽保險解約脫退之研究：終止率曲線模型、利變與投資型商品、美國壽險公司(2/3),2023,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101600.0,壽險業的經營挑戰分析~清償能力制度變革對我國壽險業發展之影響,2023,研究計畫,,X,林士貴;彭金隆,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101600.0,人壽保險解約脫退之研究：終止率曲線模型、利變與投資型商品、美國壽險公司(3/3),2024,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101607.0,最大跌幅，下方風險與市場崩跌風險(2/2),2020,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101607.0,公司理財整合型研究-子計畫三: 股東權益成本之探討:以指數成分股變動為例(2/3),2021,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101607.0,公司理財整合型研究-子計畫三: 股東權益成本之探討:以指數成分股變動為例(3/3),2022,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101607.0,公司理財整合型研究-子計畫三: 股東權益成本之探討:以指數成分股變動為例(3/3)                                                                                                                                                                                 ,2022,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101607.0,橫斷面波動度與高階動差:統計特性、動態行為，與金融市場共動性(1/2),2023,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101607.0,證券商資本適足之研究,2023,研究計畫,,X,徐政義,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101607.0,橫斷面波動度與高階動差:統計特性、動態行為，與金融市場共動性(2/2),2024,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101653.0,應用交替順序變項回歸於順序變項矩陣分解(1/2),2020,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101653.0,應用交替順序變項回歸於順序變項矩陣分解(2/2),2021,研究計畫,,X,黃子銘,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101653.0,基於隨機梯度下降法的估計子之統計性質探討(1/2),2022,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101653.0,基於隨機梯度下降法的估計子之統計性質探討(2/2),2023,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101654.0,台灣壽險業海外投資上限對其資產配置影響之探討,2020,研究計畫,,X,張元晨;曾毓英;張士傑,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101654.0,建立工商普查未報稅廠商財務資料推估模型之研究,2020,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101654.0,集團大數據分析師指導顧問,2020,研究計畫,,X,林靖庭,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101654.0,110年度建置以資料科學為基礎之社會政策治理機制委外服務計畫,2021,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101654.0,具遺漏資料之邏輯斯迴歸模型的變數選取策略,2021,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101654.0,教育部第1期(110年度)跨機關大數據統計資料庫建置計畫,2021,研究計畫,,X,杜雨儒,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101654.0,期貨交易所提供市場參與者資訊加值服務可行性研究,2021,研究計畫,,X,林靖庭,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101654.0,111年度建置以資科科學為基礎之社會政策治理機制委外服務計畫,2022,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101654.0,大數據精準行銷模型優化之建置,2022,研究計畫,,X,周珮婷,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101654.0,打造能源轉型的科技社會基底：北海岸能源民主的跨域研究,2022,研究計畫,,X,宋皇志;柯玉佳,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101654.0,探索資料集的相似性,2022,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101654.0,教育部第2期(111-112年度)跨機關大數據統計資料庫建置計畫,2022,研究計畫,,X,杜雨儒,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101654.0,以驗證性分析確認迴歸模型之解釋變數的相對重要性,2023,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101654.0,打造能源公正轉型的科技社會基底：地方能源民主的跨域研究－打造能源公正轉型的科技社會基底：地方能源民主的跨域研究(1/2),2023,研究計畫,,X,宋皇志;柯玉佳,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101654.0,教育部第3期(112-113年度)跨機關大數據統計資料庫建置計畫,2023,研究計畫,,X,杜雨儒,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101801.0,GMXB商品風險評估之情境開發                                                                                                                                                                                                                                ,2019,研究計畫,,X,林士貴;楊曉文,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101801.0,台灣發展綠色金融之契機與挑戰,2021,研究計畫,,X,楊曉文,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101801.0,退休觀察生態指標專案,2021,研究計畫,,X,楊曉文,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101801.0,金融科技在投資型保險上的應用(2/2),2021,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101801.0,全球推動永續金融政策之經驗及效應研析,2022,研究計畫,,X,楊曉文,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101801.0,退休觀察生態指標專案,2022,研究計畫,,X,楊曉文,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101801.0,退休金財務永續維持之探討(1/3),2022,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101801.0,退休觀察生態指標專案,2023,研究計畫,,X,楊曉文,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
101801.0,退休金財務永續維持之探討(2/3),2023,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101801.0,退休金財務永續維持之探討(3/3),2024,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101830.0,業配文之信號理論觀點(2/2),2020,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102048.0,開放銀行在電信業之研究與應用                                                                                                                                                                                                                              ,2019,研究計畫,,X,陳恭;王儷玲;彭金隆;宋皇志,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102048.0,退休理財平台系統之開發與建置,2020,研究計畫,,X,王儷玲,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102048.0,「永續責任投資對保險業發展的影響」研究案,2021,研究計畫,,X,王儷玲;蔡政憲;彭金隆,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102048.0,「法遵科技之應用與發展」研究案,2021,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102048.0,「附生存保證投資型保險商品之評價準則」研究案,2021,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102048.0,多元之數位身分驗證機制(含電子簽章)研究案,2021,研究計畫,,X,陳恭;王儷玲,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102048.0,金融科技在職教育訓練課程-Ⅱ,2021,研究計畫,,X,王儷玲,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102048.0,風險與保險研究中心活動補助案,2021,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102048.0,2022金融科技合作研究專案,2022,研究計畫,,X,王儷玲;彭金隆,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102048.0,創新型外溢房貸壽險,2022,研究計畫,,X,王儷玲;彭金隆,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102048.0,平臺經濟模式下，傳統金融機構與非金融機構之競合分析、衍生議題及監理因應,2022,研究計畫,,X,王儷玲,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102048.0,數位金融轉型諮詢服務,2022,研究計畫,,X,陳恭;王儷玲;彭金隆,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102048.0,臺幣穩定幣(TWDC)研究專案,2022,研究計畫,,X,王儷玲,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102048.0,金融科技在職教育訓練課程-1,2022,研究計畫,,X,王儷玲;彭金隆,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102048.0,金融科技在職教育訓練課程-2,2022,研究計畫,,X,王儷玲;彭金隆,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102048.0,附生存保證投資型保險商品設計: 目標波動度投資組合與GMMB,2022,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
